price,qty,timestamp,bs,ml,bucket
7396.200000,0.008108,1527855361.218000,s,l,201806011216
7395.100000,0.022217,1527855361.222300,s,l,201806011216
7395.100000,0.022101,1527855361.225200,s,l,201806011216
7395.000000,0.134807,1527855361.227700,s,l,201806011216
7390.100000,0.075000,1527855361.241200,s,m,201806011216
7390.300000,0.000000,1527855421.241200,b,l,201806011217
7390.300000,0.000000,1527855481.241200,b,l,201806011218
7390.300000,0.012236,1527855540.251200,b,l,201806011219
7394.800000,0.006364,1527855540.258100,b,l,201806011219
7393.900000,0.006997,1527855573.342700,b,m,201806011219
7394.000000,0.008866,1527855573.353200,b,m,201806011219
7394.800000,0.017963,1527855573.355900,b,m,201806011219
7394.800000,0.266175,1527855573.358500,b,m,201806011219
7398.800000,0.001500,1527855634.597500,b,m,201806011220
7404.900000,1.400000,1527855652.350800,b,m,201806011220
7404.900000,0.096520,1527855652.357800,b,m,201806011220
7404.900000,0.903480,1527855652.362800,b,m,201806011220
7405.300000,0.016066,1527855652.367100,b,m,201806011220
7405.300000,0.160432,1527855652.370500,b,m,201806011220
7405.300000,0.000536,1527855652.375500,b,m,201806011220
7405.300000,0.003583,1527855652.382400,b,m,201806011220
7405.300000,0.002310,1527855652.387600,b,m,201806011220
7405.300000,2.536139,1527855652.391500,b,m,201806011220
7405.700000,2.390000,1527855652.394400,b,m,201806011220
7406.800000,0.545836,1527855652.398300,b,m,201806011220
7406.900000,1.000000,1527855652.401900,b,m,201806011220
7407.000000,1.528025,1527855652.405700,b,m,201806011220
7407.000000,7.497975,1527855652.410000,b,m,201806011220
7407.000000,1.000000,1527855652.412800,b,m,201806011220
7409.100000,1.419098,1527855652.415900,b,m,201806011220
7401.200000,0.136800,1527855663.639800,b,l,201806011221
7404.700000,0.003000,1527855677.552000,b,m,201806011221
7404.800000,0.079927,1527855677.566600,b,m,201806011221
7401.400000,0.276035,1527855699.201200,s,l,201806011221
7405.400000,1.000000,1527855704.394700,b,m,201806011221
7417.900000,0.000000,1527855764.394700,b,m,201806011222
7417.900000,0.286135,1527855825.824900,b,m,201806011223
7418.000000,2.713865,1527855825.833600,b,m,201806011223
7410.500000,0.159000,1527855843.910400,s,l,201806011224
7409.200000,1.000000,1527855849.488200,s,l,201806011224
7409.000000,0.012500,1527855869.730200,b,l,201806011224
7409.000000,0.010200,1527855874.600200,b,l,201806011224
7409.000000,0.001718,1527855909.909700,b,m,201806011225
7409.000000,0.010000,1527855925.323300,b,m,201806011225
7409.000000,0.033740,1527855925.425600,b,l,201806011225
7409.000000,0.150000,1527855999.695700,b,l,201806011226
7409.000000,0.388400,1527856034.513000,b,l,201806011227
7409.000000,0.064600,1527856054.073200,b,l,201806011227
7408.900000,0.000411,1527856059.846600,s,m,201806011227
7408.900000,0.002589,1527856059.858700,s,m,201806011227
7408.900000,1.000000,1527856059.864600,s,m,201806011227
7408.900000,1.000000,1527856059.868300,s,m,201806011227
7408.900000,4.293000,1527856059.873100,s,m,201806011227
7408.900000,0.486042,1527856059.876300,s,m,201806011227
7408.900000,1.000000,1527856059.880100,s,m,201806011227
7407.200000,2.696000,1527856059.883300,s,m,201806011227
7403.200000,0.008105,1527856059.886300,s,m,201806011227
7401.600000,2.000000,1527856059.889400,s,m,201806011227
7400.900000,0.300680,1527856059.892800,s,m,201806011227
7400.900000,0.009000,1527856059.895600,s,m,201806011227
7400.900000,0.078400,1527856059.899700,s,m,201806011227
7400.900000,3.611920,1527856059.904400,s,m,201806011227
7400.000000,0.002800,1527856059.907900,s,m,201806011227
7400.000000,1.000000,1527856059.910600,s,m,201806011227
7399.900000,0.131551,1527856059.913700,s,m,201806011227
7408.900000,0.000759,1527856079.082500,s,m,201806011227
7408.900000,0.001155,1527856079.099500,s,m,201806011227
7409.000000,1.000000,1527856081.597900,b,l,201806011228
7407.200000,0.005000,1527856108.678400,s,m,201806011228
7404.500000,0.008103,1527856108.699800,s,m,201806011228
7397.300000,0.079927,1527856108.704400,s,m,201806011228
7397.300000,0.156970,1527856108.707200,s,m,201806011228
7397.400000,0.023372,1527856176.144800,s,l,201806011229
7397.300000,0.013518,1527856176.210000,s,l,201806011229
7395.100000,0.100000,1527856176.267300,s,l,201806011229
7391.100000,0.134700,1527856180.277500,b,l,201806011229
7391.100000,0.054000,1527856180.753500,b,l,201806011229
7391.100000,0.005000,1527856180.769800,b,l,201806011229
7391.100000,0.041300,1527856180.778000,b,l,201806011229
7391.100000,0.024400,1527856181.599200,b,l,201806011229
7391.100000,0.011000,1527856181.678900,b,l,201806011229
7391.100000,0.014600,1527856189.679500,b,l,201806011229
7388.000000,0.800000,1527856192.139900,s,m,201806011229
7385.100000,0.470000,1527856192.143200,s,m,201806011229
7383.300000,0.026371,1527856192.147700,s,m,201806011229
7382.200000,0.103629,1527856192.150800,s,m,201806011229
7390.800000,0.010000,1527856200.562500,b,m,201806011230
7387.500000,0.151000,1527856214.321600,s,l,201806011230
7384.500000,0.410130,1527856266.819500,s,m,201806011231
7384.400000,1.000000,1527856266.828500,s,m,201806011231
7384.400000,1.000000,1527856266.831200,s,m,201806011231
7384.300000,0.010000,1527856266.834400,s,m,201806011231
7382.200000,2.896371,1527856266.838200,s,m,201806011231
7380.100000,0.833000,1527856266.840800,s,m,201806011231
7380.000000,1.000000,1527856266.844400,s,m,201806011231
7375.100000,0.183353,1527856266.848600,s,m,201806011231
7375.100000,2.667147,1527856266.851500,s,m,201806011231
7385.600000,0.005265,1527856321.106200,b,l,201806011232
7385.600000,0.038800,1527856329.167600,s,l,201806011232
7385.600000,0.055935,1527856337.789800,s,m,201806011232
7385.600000,0.009059,1527856337.802800,s,m,201806011232
7385.600000,0.000006,1527856337.804900,s,m,201806011232
7384.600000,0.012446,1527856370.166000,b,m,201806011232
7390.000000,0.987554,1527856370.171800,b,m,201806011232
7397.700000,0.390935,1527856390.246400,b,m,201806011233
7385.000000,0.004296,1527856430.220900,b,l,201806011233
7397.400000,0.000704,1527856430.224500,b,l,201806011233
7385.900000,0.002278,1527856495.453700,s,l,201806011234
7385.900000,0.005846,1527856496.465100,s,l,201806011234
7385.900000,0.163854,1527856496.473900,s,l,201806011234
7385.900000,0.005903,1527856532.242700,s,m,201806011235
7385.900000,0.000007,1527856532.250200,s,m,201806011235
7385.900000,1.000000,1527856539.820700,s,m,201806011235
7385.600000,0.300000,1527856539.839400,s,m,201806011235
7385.600000,1.000000,1527856539.846100,s,m,201806011235
7380.600000,0.957335,1527856539.849200,s,m,201806011235
7380.600000,1.177665,1527856539.851900,s,m,201806011235
7380.000000,0.679724,1527856539.855200,s,m,201806011235
7379.300000,1.000000,1527856539.859700,s,m,201806011235
7378.700000,2.705000,1527856539.862900,s,m,201806011235
7378.100000,1.000000,1527856539.865800,s,m,201806011235
7377.100000,0.005275,1527856539.868700,s,m,201806011235
7377.000000,0.175002,1527856539.872700,s,m,201806011235
7386.000000,0.020816,1527856543.449300,s,l,201806011235
7381.100000,0.000000,1527856603.449300,s,l,201806011236
7381.100000,0.010000,1527856621.668700,s,l,201806011237
7381.000000,0.800000,1527856621.672800,s,l,201806011237
7377.400000,0.026505,1527856654.135500,b,m,201806011237
7379.800000,0.090000,1527856654.140200,b,m,201806011237
7380.200000,0.093495,1527856654.142900,b,m,201806011237
7377.400000,0.017800,1527856690.001100,s,m,201806011238
7383.100000,0.036800,1527856734.685800,s,l,201806011238
7383.100000,0.043300,1527856735.058600,s,l,201806011238
7383.900000,1.000000,1527856764.780200,s,m,201806011239
7383.800000,1.500000,1527856764.786000,s,m,201806011239
7384.000000,0.098312,1527856766.310600,b,l,201806011239
7384.400000,0.010000,1527856777.685200,s,l,201806011239
7386.700000,0.003100,1527856838.704200,b,l,201806011240
7386.700000,0.001196,1527856857.739300,b,l,201806011240
7386.900000,0.007942,1527856873.043900,b,l,201806011241
7389.700000,0.400000,1527856900.525400,s,m,201806011241
7389.800000,0.226000,1527856950.274200,s,l,201806011242
7390.000000,0.006000,1527856953.067800,b,m,201806011242
7390.000000,0.007341,1527856956.499100,b,m,201806011242
7396.500000,0.133723,1527856956.505500,b,m,201806011242
7396.500000,0.179022,1527856956.508200,b,m,201806011242
7396.800000,1.000000,1527856956.512500,b,m,201806011242
7396.900000,0.002227,1527856956.515200,b,m,201806011242
7398.900000,2.704000,1527856956.518200,b,m,201806011242
7399.000000,0.500000,1527856956.521400,b,m,201806011242
7399.900000,0.470000,1527856956.524600,b,m,201806011242
7400.000000,1.000000,1527856956.528200,b,m,201806011242
7400.100000,0.803687,1527856956.530900,b,m,201806011242
7394.400000,0.166000,1527856978.044800,b,l,201806011242
7394.500000,0.048000,1527856978.055600,b,l,201806011242
